,phrase,label,sentiment,subjectivity,language,count
Arabie saoudite,Arabie saoudite,LOC,0.09264451058201056,0.2515388007054674,fr,36
détroit d’Ormuz,détroit d’Ormuz,LOC,0.048984928651595316,0.374986672278339,fr,36
Chine,Chine,LOC,0.08365445269016696,0.17701886209029064,fr,35
Oslo,Oslo,LOC,0.09626016285302,0.1899250154607298,fr,35
Français,Français,LOC,0.10185076606400136,0.1342617349970291,fr,34
Dubaï,Dubaï,LOC,0.09552575202575204,0.2295907610907611,fr,33
Kremlin,Kremlin,LOC,0.051896278805369726,0.16161419388692122,fr,33
Mali,Mali,LOC,0.02008297258297258,0.17065626503126508,fr,33
Genève,Genève,LOC,0.10148703206515705,0.15805063339438336,fr,32
Unis,Unis,LOC,0.07014943520021645,0.2064071969696969,fr,32
Grèce,Grèce,LOC,0.05905624745624746,0.5171499135124135,fr,30
Beyrouth,Beyrouth,LOC,0.05270283189033188,0.1822863756613757,fr,30
Irak,Irak,LOC,0.08084318555008209,0.18454707170224416,fr,29
État,État,LOC,0.10713149350649351,0.14626848845598847,fr,28
Pakistan,Pakistan,LOC,0.09577763605442177,0.1879156037414966,fr,28
République islamique,République islamique,LOC,0.07769240152851262,0.2782669018224574,fr,27
Danemark,Danemark,LOC,0.09596831709956709,0.28620322385947383,fr,26
Bangladesh,Bangladesh,LOC,0.1022032967032967,0.14513569763569764,fr,26
Gaza,Gaza,LOC,0.08151330613830611,0.14814650627150625,fr,26
Serbie,Serbie,LOC,0.07121177489177488,0.12000519480519482,fr,25
Afrique,Afrique,LOC,0.06017065746753247,0.1295722101972102,fr,24
Rome,Rome,LOC,0.057603835978835956,0.16811507936507938,fr,24
Corée du Nord,Corée du Nord,LOC,-0.0035374239287282805,0.1367348955392434,fr,23
Berlin,Berlin,LOC,0.0853763386372082,0.1804744289526898,fr,23
Seychelles,Seychelles,LOC,0.2359461697722567,0.18028295376121464,fr,23
New York,New York,LOC,0.046675559947299085,0.12411876529267835,fr,23
Yémen,Yémen,LOC,0.14230952380952383,0.19621118012422362,fr,23
de France,de France,LOC,0.1439132160110421,0.1874368530020704,fr,23
Méditerranée,Méditerranée,LOC,0.02182520005247278,0.11923430735930732,fr,22
USA,USA,LOC,0.07611805126090841,0.20002370645227785,fr,21
Mondial,Mondial,LOC,0.052413334020476876,0.15993094207379924,fr,21
Londres,Londres,LOC,0.055340325018896463,0.1732709750566893,fr,21
détroit d'Ormuz,détroit d'Ormuz,LOC,0.0005141723356009087,0.2002551020408164,fr,21
La France,La France,LOC,0.16129642579642584,0.2111435994560995,fr,20
Rwanda,Rwanda,LOC,0.026483739177489175,0.14603896103896102,fr,20
Royaume-Uni,Royaume-Uni,LOC,0.05764206349206349,0.41464404761904766,fr,20
Niger,Niger,LOC,0.025575000000000004,0.41030357142857143,fr,20
Algérie,Algérie,LOC,0.12881199494949497,0.18127777777777776,fr,20
Nigeria,Nigeria,LOC,0.11510526315789475,0.15065789473684216,fr,19
Norvège,Norvège,LOC,0.10582315637578794,0.14826051872104506,fr,19
Irlande,Irlande,LOC,0.07749415204678367,0.26288011695906427,fr,19
Corée du Sud,Corée du Sud,LOC,0.05824458874458875,0.16166723627249943,fr,19
Séoul,Séoul,LOC,0.04378759398496241,0.20971616541353383,fr,19
Venezuela,Venezuela,LOC,0.024739858906525573,0.13618606701940036,fr,18
Qatar,Qatar,LOC,0.14417129629629633,0.23594135802469138,fr,18
Émirats arabes unis,Émirats arabes unis,LOC,0.03055093055093054,0.1261806388056388,fr,18
Canada,Canada,LOC,0.04119934640522877,0.16244397759103646,fr,17
Slovaquie,Slovaquie,LOC,0.021199579831932776,0.15552521008403358,fr,17
Vatican,Vatican,LOC,0.05400933706816061,0.16005602240896358,fr,17
Cest,Cest,LOC,0.0752295274170274,0.18806682900432903,fr,16
NEWSWIRE,NEWSWIRE,LOC,0.24050049603174603,0.18086309523809527,fr,16
Japon,Japon,LOC,0.10325498286435786,0.22810188943001444,fr,16
Pékin,Pékin,LOC,0.03645515422077922,0.12328260281385282,fr,16
Indonésie,Indonésie,LOC,0.10203249007936509,0.2142857142857143,fr,16
Sénégal,Sénégal,LOC,0.03620764652014652,0.13496966575091576,fr,16
Portugal,Portugal,LOC,0.03317777777777777,0.6026936507936509,fr,15
Chypre,Chypre,LOC,0.016041750841750836,0.5331349206349206,fr,15
Sri Lanka,Sri Lanka,LOC,0.018332539682539686,0.1145198412698413,fr,15
Pologne,Pologne,LOC,0.03530846560846561,0.12681878306878305,fr,15
Bulgarie,Bulgarie,LOC,0.10540264550264548,0.21273208273208277,fr,15
Istanbul,Istanbul,LOC,0.056979591836734685,0.13907312925170065,fr,14
Croatie,Croatie,LOC,0.045800453514739235,0.5728628117913832,fr,14
Inde,Inde,LOC,0.1294171304885591,0.15337713873428158,fr,14
Cameroun,Cameroun,LOC,0.05534320243248815,0.1222835497835498,fr,14
DIRECT,DIRECT,LOC,0.06781346858269935,0.16304439150592995,fr,13
Amérique,Amérique,LOC,0.06384573119188504,0.13163839579224196,fr,13
Athènes,Athènes,LOC,0.09589579971310742,0.22222304938651097,fr,13
Argentine,Argentine,LOC,0.10866483516483516,0.13463286713286712,fr,13
Européens,Européens,LOC,0.09264957264957265,0.12289141414141415,fr,13
Américains,Américains,LOC,0.07002498057498058,0.21305006105006102,fr,13
Népal,Népal,LOC,0.038986772486772486,0.18399470899470896,fr,12
États,États,LOC,0.09132123316498315,0.18315641534391536,fr,12
Guadeloupe,Guadeloupe,LOC,-0.023752976190476185,0.15676488095238097,fr,12
République démocratique du Congo,République démocratique du Congo,LOC,0.029541666666666678,0.085625,fr,12
Slovénie,Slovénie,LOC,0.07826622914122913,0.22659696784696784,fr,12
Burkina Faso,Burkina Faso,LOC,-0.013184523809523814,0.13306051587301587,fr,12
Maroc,Maroc,LOC,0.062494123931623936,0.16658653846153845,fr,12
Sud,Sud,LOC,0.0783420214045214,0.15459295334295334,fr,12
Budapest,Budapest,LOC,0.12566866582491582,0.17977836399711397,fr,12
Bamako,Bamako,LOC,0.025386904761904763,0.10478009259259259,fr,12
Palestine,Palestine,LOC,0.12499999999999999,0.14472222222222222,fr,12
