,phrase,label,sentiment,subjectivity,language,count
LFI Thomas Portès,LFI Thomas Portès,PER,0.04,0.049999999999999996,fr,2
Marco Materazzi,Marco Materazzi,PER,0.23666666666666666,0.4666666666666666,fr,2
Isaac Herzog,Isaac Herzog,PER,0.045454545454545456,0.0,fr,2
Andrea Pirlo,Andrea Pirlo,PER,0.23666666666666666,0.4666666666666666,fr,2
Wiener Stadthalle,Wiener Stadthalle,PER,-0.17714285714285713,0.12142857142857144,fr,2
Jamal Khashoggi,Jamal Khashoggi,PER,0.21375,0.28125,fr,2
Mohammed ben Salmane,Mohammed ben Salmane,PER,0.044375,0.115625,fr,2
Nicolas Maduro,Nicolas Maduro,PER,0.0925,0.3125,fr,2
Xavier Niel,Xavier Niel,PER,0.03666666666666667,0.06666666666666667,fr,2
Roberto Martínez,Roberto Martínez,PER,0.09850000000000002,0.20999999999999996,fr,2
Bezalel Smotrich,Bezalel Smotrich,PER,-0.08249999999999999,0.175,fr,2
Frederik Nielsen,Frederik Nielsen,PER,0.4714285714285714,0.2714285714285714,fr,2
La Guangzhou Arbitration Commission,La Guangzhou Arbitration Commission,PER,0.2614285714285714,0.09285714285714286,fr,2
Jeff Landry,Jeff Landry,PER,0.4714285714285714,0.2714285714285714,fr,2
Naïm Qassem,Naïm Qassem,PER,0.2,0.35,fr,2
Alon Haimovich,Alon Haimovich,PER,-0.1383333333333333,0.28833333333333333,fr,2
Dua Lipa,Dua Lipa,PER,0.06575,0.14500000000000002,fr,2
Khan al,Khan al,PER,-0.08249999999999999,0.175,fr,2
Kamel Daoud,Kamel Daoud,PER,0.16666666666666666,0.13333333333333333,fr,2
Appian »,Appian »,PER,0.04153846153846153,0.15769230769230771,fr,2
Amélie Poulain,Amélie Poulain,PER,0.3222222222222222,0.4,fr,2
Roland Lescure,Roland Lescure,PER,0.07,0.025,fr,2
Ilan Pappé,Ilan Pappé,PER,0.13222222222222224,0.1611111111111111,fr,2
Leandro Trossard,Leandro Trossard,PER,-0.005454545454545459,0.22727272727272727,fr,2
Peter Stafford,Peter Stafford,PER,0.03680555555555555,0.02583333333333332,fr,2
Abdelmadjid Tebboune,Abdelmadjid Tebboune,PER,0.04886363636363637,0.06136363636363636,fr,2
Christof Wackernagel,Christof Wackernagel,PER,0.17499999999999996,0.2429166666666667,fr,2
Marouane Chamakh,Marouane Chamakh,PER,-0.05,0.6,fr,2
Atlético de Madrid,Atlético de Madrid,PER,0.13516666666666666,0.3441666666666667,fr,2
Vladislav Inozemtsev,Vladislav Inozemtsev,PER,-0.011090909090909089,0.2070909090909091,fr,2
Ester Exposito,Ester Exposito,PER,0.003977272727272746,0.15386363636363637,fr,2
Samuel Kamba,Samuel Kamba,PER,0.13999999999999999,0.32142857142857145,fr,2
Honoré Codicille,Honoré Codicille,PER,0.3075,0.1,fr,2
Rayo Vallecano,Rayo Vallecano,PER,0.16575,0.26125,fr,2
Tom Saintfiet,Tom Saintfiet,PER,0.125,0.17500000000000002,fr,2
Jean Kaseya,Jean Kaseya,PER,0.05174999999999999,0.04250000000000001,fr,2
président de l,président de l,PER,0.05174999999999999,0.04250000000000001,fr,2
Itamar Ben Gvir,Itamar Ben Gvir,PER,0.075,0.175,fr,2
Ben Gvir,Ben Gvir,PER,0.0375,0.2075,fr,2
